ID,BUS_PERCENT,STAY_C,PROPLOYALTY,PRICE_INDEX,LEADTIME,CRO_BOOK_PCT,SUCCESS_B,POINTS_EARNEDPERREV,MIDSCALE_PCT,UPSCALE_PCT,EXT_STAY_PCT,COPARTNER_B,AIRPORT_PCT,RESORT_PCT,SUBURBAN_PCT,SMALLTOWN_PCT,URBAN_PCT,ADJMS_B,DIST1_PCT,WEEKENDS_PCT,US_US_PCT,MEMBER_CLUB,POINTS_COLLECTOR,GDS_BOOK_PCT,WEB_BOOK_PCT,P_REDEEM_B,REGISTRATION_B,NIGHTSPERSTAY,REVPERNIGHT
299658,0,1,1,1.599414158,2,1,1,13.1802935,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,2,238.5
240694,0,1,1,1.107951936,0,0,1,11.33333333,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,75
304550,0,10,0.2,1.7350158,-0.4,0,0,10.3047084,1,0,0,0,0,0,0,1,0,0,0.1,0.214285714,1,0,1,0,0,0,0,2.8,133.5
80920,0,2,1,1.146346005,107.5,0,0,11.71731449,1,0,0,0,0,0,1,0,0,0,0,0.333333333,1,1,1,0,0.5,0,0,3,94.33333333
337454,0,1,1,0.87625197,0,0,0,10.02834008,0,1,0,0,0,0,1,0,0,0,0,0.230769231,0,0,1,0,0,0,0,13,95
354588,0,1,1,1.693453126,0,1,1,10,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,2,169
188881,0,1,1,0.858857688,0,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,154.3333333
245771,0,1,1,1.377886912,2,1,1,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,128.5
67270,0,2,1,1.350712343,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1.5,121
84251,0,4,0.75,1.092349796,4.666666667,0.333333333,0,17.53964985,0.25,0.75,0,0,0,0,1,0,0,0,0,0.142857143,1,0,1,0,0.666666667,0,0,1.75,138.7142857
334679,0.25,3,1,1.235129575,0,0,1,15.47663551,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.333333333,107
146800,0.333333333,3,0.333333333,1.084239298,3,0,1,7.505338078,1,0,0,0,0,0,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,0,1,0.666666667,0.333333333,1,1,1,93.66666667
174007,0,1,1,1.087757575,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,115
96511,0,1,1,1.397885142,0,1,1,13.78512397,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,121
161493,0,19,0.210526316,1.058103625,7.315789474,0.526315789,1,17.41162066,0.789473684,0,0.210526316,0,0.263157895,0,0.157894737,0.578947368,0,0,0.368421053,0.245614035,1,0,1,0,0.421052632,1,1,3,78.80701754
153627,0,1,1,1.122902042,0,0,0,10,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,101
199598,0,1,1,1.003236419,6.5,0,0,49.44230769,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5,0,0,0,1,104
5192,0,1,1,0.54493166,30,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,1,1,0,0,0,0,0,4,60
110740,0,1,1,2.151571297,41,1,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,482.3333333
367643,1,1,1,0.481883887,21,1,1,10,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,44
357243,0,4,0.25,0.987315304,14,0.25,0,10,1,0,0,0,0,0,0.5,0.5,0,0,1,0.2,1,1,1,0,0,0,0,1.25,68.8
305553,0,1,1,0.338111114,0,0,0,20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,50
98976,0,1,1,0.938897435,15,0,0,11.112,1,0,0,0,0,0,1,0,0,0,1,0.4,1,1,1,0,0,0,0,5,75
21131,0,1,1,0.969519966,0,0,0,10.05882353,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,85
302035,0.909090909,54.93575582,0.181818182,0.977911836,4.046511628,0.976744186,1,13.05362533,0.931818182,0.022727273,0.045454545,1,0,0,0.840909091,0.090909091,0.068181818,0,0.954545455,0.015151515,1,0,1,0,0,1,1,1.5,78.64141414
240609,0,1,1,1.151995563,-1,0,1,10,1,0,0,0,0,0,0,1,0,0,0,0.5,1,0,1,0,0,0,1,4,119
53486,0,1,1,1.327604732,3,0,1,10,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,2,105
210542,0,2,0.5,1.093376726,3.5,0.5,0,10.01287554,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,116.5
174095,0,2,1,1.016065234,0,0,0,14.95061728,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,2,60.75
101427,0,6,0.333333333,1.105293001,7.6,0.733333333,0,11.39509537,0.833333333,0.166666667,0,0,0,0.166666667,0.333333333,0.333333333,0.166666667,0,0,0.25,1,0,1,0,0.066666667,0,0,1.333333333,91.75
54298,0,1,1,1.065538445,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,68
52874,0,1,1,1.028059887,19,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,112
370072,0,2,0.5,1.006922362,0,0,0,10,1,0,0,0,0,0,0.5,0.5,0,0,0,0,1,1,1,0,0,0,0,1,75
142597,0,1,1,0.902985238,4,0,0,10,1,0,0,0,0,0,1,0,0,0,0,0.315789474,1,0,1,0,1,0,0,19,66
115869,0,9,0.444444444,0.810685917,-1,0,0,2.766081871,0.888888889,0.111111111,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.333333333,99.75
120629,0.260869565,20,0.3,1.101340439,10.28571429,0,1,0.821514091,0.9,0.1,0,0,0,0,0.5,0.2,0.3,0,0,0.206896552,1,0,1,1,0,0,1,2.9,93.60344828
377414,0,1,1,1.301664938,9,1,1,10,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,139
299278,0.88,16,0.8125,0.971099252,2.8,1,0,11.24382239,0.1875,0.8125,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3.125,103.6
371487,0,3,0.666666667,0.872798348,-1,0,0,7.780104712,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2.333333333,81.85714286
218922,0,1,1,1.037671009,27,1,1,11.31067961,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,2,206
319673,0.777777778,6,0.5,0.811869795,2.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.5,71.55555556
186872,0.666666667,2,1,0.998860515,4,1,0,12.20392157,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1.5,85
340159,0,1,1,1.231796956,-1,0,0,9.979591837,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,98
352029,0,1,1,1.040943537,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,75
109413,0,1,1,0.989466916,0,0,0,9.986842105,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,3,76
248343,0,3,0.666666667,0.86607466,23,0,0,9.989949749,1,0,0,0,0,0,0,0.333333333,0.666666667,0,1,0,1,1,1,0,0,0,0,1,66.33333333
266159,0,1,1,1.045294225,1,0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,3,85
176896,0,1,1,1.286132402,0,0,0,5.025125628,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,199
78954,0,2,1,1.149293516,0,0,0,7.447811448,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,99
293534,0,3,1,0.451937599,57,1,1,10,0,1,0,0,0,0,0,0,1,0,1,0.4,1,1,1,0,0,0,1,1.666666667,75.6
66389,0,54.93575582,0.625,0.800553046,0.266666667,0,0,9.421110414,1,0,0,0,0,0,0,0,0,1,0,0.060606061,0,0,1,0,0,0,0,4.125,48.3030303
348831,0,1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
2533,0,1,1,1.26688174,6,1,1,10,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,99
222910,0,2,0.5,1.100082,3.5,0,0,10,1,0,0,0,0,0,1,0,0,0,1,0.5,1,1,1,0,1,0,0,1,89.5
314366,0,1,1,1.008926217,0,0,0,12.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,144
183940,0,1,1,0.957577991,0,0,0,10.46067416,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,89
164604,0,1,1,0.245539124,0,0,0,133.3333333,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,30
246580,0,24,0.125,0.998603048,4.75,0,1,25.84324554,0.916666667,0.041666667,0.041666667,0,0.125,0.041666667,0.208333333,0.541666667,0.083333333,0,0.416666667,0.228070175,1,0,1,0,0.666666667,1,1,2.375,82.59649123
216057,0,1,1,0.971051396,0,0,0,5,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,96
280049,0,1,1,0.664579434,0,0,0,9.962962963,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,40.5
148828,0,7,0.571428571,1.133953649,3,0.2,0,7.598280098,0.571428571,0,0.428571429,0,0.285714286,0,0.142857143,0.571428571,0,0,1,0.375,1,1,1,0,0,0,0,1.142857143,101.75
302212,0,1,1,1.35776005,0,0,0,10.69518717,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,187
93467,1,1,1,0.844007213,8,1,1,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,2,68
210582,0,7,0.285714286,0.848773145,-0.6,0,1,10.70833333,1,0,0,0,0,0,0.142857143,0.857142857,0,0,0.428571429,0.090909091,1,0,1,0,0,0,1,1.571428571,67.63636364
317996,0,1,1,1.243512563,0,0,1,11.79487179,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2,117
347054,0,1,1,0.972113095,0,0,0,12.37918216,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,134.5
241880,0,1,1,1.164746408,1,0,0,10.03759398,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,133
107857,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,3,0
141965,0,3,0.333333333,0.967244083,-1,0,0,9.996621622,1,0,0,0,0,0,0,1,0,0,0.666666667,0.5,1,1,1,0,0,0,1,1.333333333,74
20504,0,8,0.25,0.981749342,3.6,0.8,0,10.29641186,1,0,0,0,0,0,0.875,0.125,0,0,0.375,0.2,1,1,1,0,0,0,0,1.875,85.46666667
118290,0,1,1,1.273092954,0,0,0,10.00934579,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,107
303291,0,1,1,1.157143416,0,1,1,11.46067416,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,89
169735,0,1,1,0.853549099,0,0,0,10,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,60
292669,0,1,1,1.168342668,13,0,0,8.502631579,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,1,1,0,1,0,0,3,126.6666667
179687,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
312856,0,8,0.5,0.648057242,7.333333333,0.333333333,1,33.01044331,0.5,0,0.5,0,0,0,0.75,0.125,0.125,1,0.5,0.298245614,1,0,1,0,0.666666667,1,1,14.25,41.15789474
295271,0,1,1,1.303117716,0,0,1,10.00483092,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,2,103.5
197260,0,1,1,1.165281002,0,0,1,2.255639098,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,4,166.25
79738,0,1,1,0.90738132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,57
302981,0,1,1,0.840857484,0,0,0,10,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,65
136141,0,2,1,1.255677693,2.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,127.5
303666,0,1,1,1.971253386,0,0,0,0.592943967,0,1,0,0,0,0,0,0,0,0,0,0.375,0,1,1,0,0,0,0,8,421.625
85430,0,1,1,0.946976178,40,0,0,5,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,4,79
315272,0,1,1,1.241621069,10,0,0,10.24385965,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,6,95
139709,0,1,1,1.600726001,22,1,1,11.01414141,1,0,0,0,0,0,1,0,0,0,1,0.5,1,1,1,0,0,0,1,4,123.75
18368,0,1,1,1.168814099,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,2,80
98888,0,1,1,1.12811052,4,0,0,10.00483092,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,2,103.5
886,0,1,1,1.563275025,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.25,1,1,0,0,0,0,0,4,149
124208,0,1,1,1.15573648,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,52
240540,0,2,0.5,1.772283097,4.5,0,0,10,0.5,0.5,0,0,0.5,0,0.5,0,0,0,0,0.2,1,1,1,1,0,0,0,2.5,147
194325,0.5,3,0.333333333,0.48753504,2,0,0,3.772241993,0.666666667,0.333333333,0,0,0,0,0.666666667,0.333333333,0,0,0.333333333,0,1,1,1,0,0,0,0,2.333333333,40.14285714
138385,0,2,0.5,0.974432951,0,0,0,10,1,0,0,0,0,0,0.5,0,0.5,0,0,0.666666667,1,1,1,0,0,0,0,1.5,96.33333333
198558,0,1,1,1.294265003,0,1,0,11.89117647,1,0,0,0,0,0,1,0,0,0,1,0.5,1,1,1,0,0,0,0,2,170
75986,0,1,1,0.963258448,0,0,0,10,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,2,79
327882,0,1,1,1.050553975,0,0,0,10,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,92
17561,0,6,0.166666667,1.116026369,0.2,0.4,0,10,1,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0.375,0,1,1,0,0,0,0,1.333333333,101
319011,0,1,1,0.727949784,0,0,0,10,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,55
204112,0,1,1,0.921039654,0,0,0,10,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,2,65
81055,0,2,1,1.259549527,15,0,1,5.39039666,0,1,0,0,0,0,1,0,0,0,0,0.285714286,0,1,1,0,1,0,1,7,136.8571429
331915,0,1,1,0.882304194,0,0,0,10.59782609,1,0,0,0,0,0,1,0,0,0,0,0.375,0,1,1,0,0,0,0,8,69
368154,0,42,0.142857143,0.975213803,13.2,0,1,13.56703567,0.857142857,0.142857143,0,0,0.095238095,0,0.095238095,0.619047619,0.142857143,0,0.857142857,0,1,0,1,0,0.9,0,1,1.476190476,78.67741935
346732,0,1,1,0.780083854,0,0,0,10,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,66
18019,0,13,0.153846154,0.951748089,4.25,0.25,1,20.62401216,1,0,0,1,0.153846154,0,0.153846154,0.538461538,0.153846154,0,0.307692308,0.292682927,1,0,1,0,0.666666667,1,1,3.153846154,80.24390244
237921,0,6,0.5,0.970855599,-0.571428571,0.285714286,0,10.66618911,1,0,0,0,0.333333333,0.5,0,0,0.166666667,0,0,0.25,0,1,1,0,0,0,0,1.333333333,87.25
73505,0,1,1,0.920450467,0,0,0,10,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,2,136
306951,0,1,1,0.42196099,0,0,0,14,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,35
140477,0.2,3,0.333333333,1.159382285,26,1,0,9.013793103,0.666666667,0,0.333333333,0,0,0,0.666666667,0,0.333333333,0,0.333333333,0.4,1,0,1,0,0,0,1,1.666666667,87
343151,0,1,1,1.12550522,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,72
338138,0,1,1,1.166981325,0,0,0,10,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,79
186138,0,1,1,1.477152336,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,195
48141,0,3,0.666666667,0.921241845,0,0,0,0,1,0,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0,1,0,0,0,0,0,2.666666667,79.125
299476,0.5,2,0.5,1.079387315,0,0,0,11.47938144,1,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5,1,1,0,0,0,0,1,97
118094,0,3,0.333333333,1.051910278,0,0,0,0,1,0,0,0,0,0,0.666666667,0,0.333333333,0,1,0,1,1,0,0,0.5,0,0,1.333333333,103.5
298528,0,1,1,1.730354875,4,0,0,18.09756098,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,123
276353,1,1,1,0.809746462,0,0,0,10.01282051,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,78
8364,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0
80502,0,1,1,1.0278564,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,90
192401,0,3,1,1.29193245,77.66666667,0.666666667,1,10,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,2,127.6666667
32158,0,2,1,0.997062538,-1,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,97
8474,0,1,1,1.032674603,0,0,0,10,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,80
32803,0,1,1,0.95800984,0,0,1,21.30541872,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,101.5
268322,0.166666667,5,0.4,0.506890382,7.2,0.6,1,263.4825581,1,0,0,1,0,0,0.4,0.2,0.4,0,0,0.25,1,0,1,0,0.4,1,1,2.4,43
323805,0,1,1,0.752586736,2,1,1,22.79487179,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,78
332583,0,1,1,0.954619488,25,0,0,10.88669951,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,101.5
358568,0,1,1,1.259077498,0,0,1,21.62209302,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,2,86
266361,0,1,1,1.323230224,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,167
371390,0,1,1,0.948087936,0,0,0,10,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,2,96
38353,0,2,0.5,1.074069866,-1,0,0,10.74675325,1,0,0,0,0,0,0.5,0.5,0,0,1,0.5,1,1,1,0,0,0,0,1,77
303858,0,1,1,1.004669468,64,1,1,10,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,86
179626,0,1,1,1.007650867,0,0,0,3.623188406,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,69
362788,0,1,1,0.975286786,5,0,1,20.70212766,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,94
162568,0.612903226,21,0.238095238,0.899246939,1.65,0,1,23.20587002,1,0,0,0,0,0.142857143,0.714285714,0.142857143,0,0,0.047619048,0.032258065,1,0,1,0.85,0.05,1,1,1.476190476,76.93548387
294320,0,1,1,1.010327017,0,0,0,9.947368421,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,76
71486,0,4,0.25,0.955544242,0,0,0,11.5,1,0,0,0,0,0,0.75,0.25,0,0,0.5,0.25,1,1,1,0,0,0,0,1,79
296330,0,5,0.8,0.892085815,5.2,0.4,1,10,1,0,0,0,0,0.2,0,0,0.8,0,0.8,0.625,1,1,1,0,0,0,1,1.6,76
146899,1,1,1,1.400631443,0,0,0,10.8630137,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,219
178048,0.666666667,2,0.5,1.459058777,8.5,0.5,0,0,1,0,0,0,0.5,0,0,0.5,0,0,0.5,0.333333333,1,1,0,0,0,0,0,1.5,145.6666667
140675,0,1,1,1.18144824,4,0,1,18.3697479,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,119
126898,0.8,10,0.9,1.634147595,1,0.5,1,0,1,0,0,0,0,0.1,0.9,0,0,0,1,0,1,1,0,0,0,0,1,1,171
221197,0,1,1,0.895061095,0,0,0,9.991452991,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,58.5
14294,0,3,0.666666667,1.194366767,0,0,0,9.349235474,1,0,0,0,0,0,0.666666667,0,0,0,0,0.117647059,0,0,1,0,0,0,1,5.666666667,96.17647059
316751,0,1,1,0.916399951,36,1,0,10.3440367,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,2,109
49199,0,1,1,1.301874992,-1,0,0,10.02803738,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,107
360425,0,1,1,1.210986095,0,0,0,10.12307692,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,65
369813,0,1,1,1.34011603,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0.333333333,1,1,1,0,0,0,0,3,168
89244,0,2,0.5,0.996397449,10.5,0,0,10.00095057,1,0,0,0,0,0,0,1,0,0,0,0.142857143,1,1,1,1,0,0,1,7,75.14285714
377432,0,1,1,0.888366006,0,0,1,10,1,0,0,0,0,1,0,0,0,0,0,0.285714286,0,1,1,0,0,0,1,7,98
9854,0,1,1,1.125789203,2,1,0,11.74918567,0,1,0,0,0,0,0,0,1,0,1,0.5,1,1,1,0,0,0,0,2,153.5
222269,0,1,1,0.723509505,0,0,0,15.16666667,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0,1,1,0,0,0,0,6,49
257391,0,1,1,0.811807296,14,0,0,10,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,60
103825,0,1,1,1.043864917,25,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,80
295385,0,1,1,1.303920487,16,0,0,10,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,117
90545,0,5,0.8,1.065214896,1.75,0.25,1,10,1,0,0,0,0,0,0,1,0,1,0,0.2,1,1,1,0,0,0,1,1,72.2
335666,0.3,4,0.25,0.864960999,9.5,0,0,1.900959368,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0.2,0.5,1,1,1,0,0,0,2.5,354.4
353169,1,1,1,0.922581875,0,0,0,11.05511811,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,95.25
197647,0,1,1,1.121778048,0,0,0,10,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,4,80
257765,0,1,1,2.146399769,0,0,0,10.00735294,1,0,0,0,0,0,0,0,0,0,0,0.666666667,0,1,1,0,0,0,1,3,226.6666667
94163,0,2,1,0.9715477,0,0,0,8.869179601,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0,1,1,0,0,0,1,1.5,150.3333333
233952,0,5,0.6,0.848506833,32,0,1,19.83877551,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,2.8,70
285688,0,1,1,1.001563311,0,0,0,3.527336861,0,1,0,0,0,0,0,0,1,0,0,0.666666667,1,1,1,0,0,0,0,3,189
348576,0,1,1,1.324553661,0,0,0,10.00769231,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,86.66666667
63851,0,1,1,0.755737966,1,0,0,10,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,76
105812,0,2,0.5,1.097812628,0,0,0,10,1,0,0,0,0,0,0,1,0,0,1,0.5,1,1,1,0,0,0,0,1,88.5
10312,0,1,1,0.971121473,1,1,0,198.9494949,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,99
249885,0,23,0.956521739,0.841605966,10,0,1,9.664715274,0.956521739,0,0.043478261,0,0,0,1,0,0,1,0.043478261,0.382352941,1,0,1,0,0,1,1,1.47826087,55.26470588
374904,0,1,1,1.042207781,0,0,0,10.015625,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,64
256320,0,1,1,1.328967573,22,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,85
279847,0,2,0.5,1.445670796,3,0,0,9.998027613,1,0,0,0,0.5,0,0.5,0,0,0,0,0.375,0,1,1,0,0,0,0,4,126.75
197760,0,2,1,1.0162609,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.222222222,0,1,0,1,0,0,0,9,87.22222222
361160,0.25,3,0.333333333,0.638600562,7.5,0.5,1,7.833898305,1,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,0,0.5,0,1,1.333333333,73.75
58986,0.173913043,13,0.307692308,1.183282261,3.6,0.1,0,10.36330214,1,0,0,0,0,0,0.153846154,0,0,0,0,0.08,0,0,1,0,0,0,0,1.923076923,119.68
136281,0,1,1,0.411373643,5,1,0,386.0854621,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,30
102379,1,1,1,1.07472764,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0.25,1,1,1,0,0,0,1,4,85
281064,0,2,1,0.948310858,3,0,0,9.997183099,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.5,101.4285714
279823,0,2,0.5,1.06086718,0,0,0,10.01066667,1,0,0,0,0,0,1,0,0,0,1,0.5,1,1,1,0,0,0,0,2,93.75
199921,0,1,1,1.368477539,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,3,110
360709,0.266666667,4,0.5,0.852385283,16.66666667,0,0,10,1,0,0,0,0,0,0.75,0.25,0,0,0.25,0.133333333,1,0,1,0.333333333,0,0,0,3.75,69.86666667
230663,0,1,1,1.03488136,0,0,0,10,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,90
325294,0,6,0.166666667,0.842591068,16,0.333333333,0,12.00746269,1,0,0,0,0.333333333,0,0,0.666666667,0,0,0.333333333,0.166666667,1,1,1,0,0.333333333,1,0,1,67
78495,0,2,0.5,0.759834465,4,0,1,12.3828125,1,0,0,0,0,0,0,0.5,0.5,0,0.5,0,1,1,1,0,0,0,1,2,64
24620,0.166666667,5,0.2,1.176800393,25,0,0,8.553633218,1,0,0,0,0,0,0.4,0.6,0,0,0.4,0.333333333,1,1,1,0.4,0.4,0,1,1.2,96.33333333
328963,0,1,1,1.083864673,0,0,0,10.34892788,1,0,0,0,0,0,1,0,0,0,0,0.4,1,1,1,0,0,0,0,5,102.6
